Dominican Republic Mobile Orange,1829970,0.0561
Dominican Republic Mobile Orange,1829979,0.0561
Dominican Republic Mobile Orange,1829987,0.0561
Dominican Republic Mobile Orange,1829988,0.0561
Dominican Republic Mobile Orange,1829989,0.0561
Dominican Republic Mobile Orange,1829990,0.0561
Dominican Republic Mobile Orange,1829993,0.0561
Dominican Republic Mobile Orange,1829994,0.0561
Dominican Republic Mobile Orange,1849243,0.0561
Dominican Republic Mobile Orange,1849244,0.0561
Dominican Republic Mobile Orange,1849245,0.0561
Dominican Republic Mobile Orange,1849246,0.0561
Dominican Republic Mobile Orange,1849247,0.0561
Dominican Republic Mobile Orange,1849248,0.0561
Dominican Republic Mobile Orange,1849249,0.0561
Dominican Republic Mobile Orange,1849260,0.0561
Dominican Republic Mobile Orange,1849261,0.0561
Dominican Republic Mobile Orange,1849262,0.0561
Dominican Republic Mobile Orange,1849263,0.0561
Dominican Republic Mobile Orange,1849264,0.0561
Dominican Republic Mobile Orange,1849265,0.0561
Dominican Republic Mobile Orange,1849266,0.0561
Dominican Republic Mobile Orange,1849267,0.0561
Dominican Republic Mobile Orange,1849607,0.0561
Dominican Republic Mobile Orange,1849620,0.0561
Dominican Republic Mobile Orange,1849621,0.0561
Dominican Republic Mobile Orange,1849622,0.0561
Dominican Republic Mobile Orange,1849623,0.0561
Dominican Republic Mobile Orange,1849624,0.0561
Dominican Republic Mobile Orange,1849626,0.0561
Dominican Republic Mobile Orange,1849627,0.0561
Dominican Republic Mobile Orange,1849628,0.0561
Dominican Republic Mobile Orange,1849629,0.0561
Dominican Republic Mobile Orange,1849642,0.0561
Dominican Republic Mobile Orange,1849707,0.0561
Dominican Republic Mobile Orange,1849720,0.0561
Dominican Republic Mobile Orange,1849750,0.0561
Dominican Republic Mobile Orange,1849751,0.0561
Dominican Republic Mobile Orange,1849752,0.0561
Dominican Republic Mobile Orange,1849753,0.0561
Dominican Republic Mobile Orange,1849754,0.0561
Dominican Republic Mobile Orange,1849763,0.0561
Dominican Republic Mobile Orange,1849785,0.0561
Dominican Republic Mobile Orange,1849802,0.0561
Dominican Republic Mobile Orange,1849803,0.0561
Dominican Republic Mobile Orange,1849804,0.0561
Dominican Republic Mobile Orange,1849806,0.0561
Dominican Republic Mobile Orange,1849815,0.0561
Dominican Republic Mobile Orange,1849816,0.0561
Dominican Republic Mobile Orange,1849817,0.0561
Dominican Republic Mobile Orange,1849845,0.0561
Dominican Republic Mobile Orange,1849846,0.0561
Dominican Republic Mobile Orange,1849847,0.0561
Dominican Republic Mobile Orange,1849848,0.0561
Dominican Republic Mobile Orange,1849860,0.0561
Dominican Republic Mobile Orange,1849861,0.0561
Dominican Republic Mobile Orange,1849862,0.0561
Dominican Republic Mobile Orange,1849863,0.0561
Dominican Republic Mobile Orange,1849864,0.0561
Dominican Republic Mobile Orange,1849865,0.0561
Dominican Republic Mobile Orange,1849867,0.0561
Dominican Republic Mobile Orange,1849868,0.0561
Dominican Republic Mobile Orange,1849869,0.0561
Dominican Republic Mobile Orange,1849873,0.0561
Dominican Republic Mobile Orange,1849875,0.0561
Dominican Republic Mobile Orange,1849876,0.0561
Dominican Republic Mobile Orange,1849878,0.0561
Dominican Republic Mobile Orange,1849879,0.0561
Dominican Republic Mobile Orange,1849880,0.0561
Dominican Republic Mobile Orange,1849881,0.0561
Dominican Republic Mobile Orange,1849882,0.0561
Dominican Republic Mobile Orange,1849883,0.0561
Dominican Republic Mobile Orange,1849884,0.0561
Dominican Republic Mobile Orange,1849885,0.0561
Dominican Republic Mobile Orange,1849886,0.0561
Dominican Republic Mobile Orange,1849889,0.0561
Dominican Republic Mobile Orange,1849912,0.0561
Dominican Republic Mobile Orange,1849915,0.0561
Dominican Republic Mobile Orange,1849916,0.0561
Dominican Republic Mobile Orange,1849917,0.0561
Dominican Republic Mobile Orange,1849918,0.0561
Dominican Republic Mobile Orange,1849919,0.0561
Dominican Republic Mobile Orange,1849925,0.0561
Dominican Republic Mobile Orange,18098597,0.0561
Dominican Republic Mobile Orange,18098598,0.0561
Dominican Republic Mobile Orange,180985990,0.0561
Dominican Republic Mobile Orange,180985991,0.0561
Dominican Republic Mobile Orange,180985992,0.0561
Dominican Republic Mobile Orange,180985993,0.0561
Dominican Republic Mobile Orange,180985994,0.0561
Dominican Republic Mobile Orange,180985995,0.0561
Dominican Republic Mobile Orange,180985996,0.0561
Dominican Republic Mobile Orange,180985997,0.0561
East Timor,670,0.3774
Ecuador,593,0.1698
Ecuador Andinatel,5933,0.0989
Ecuador Andinatel,5935,0.0989
Ecuador Andinatel,5936,0.0989
Ecuador Cuenca,5937,0.0989
Ecuador Cuenca,593728,0.0989
Ecuador Cuenca,5937200,0.0989
Ecuador Cuenca,5937205,0.0989
Ecuador Cuenca,5937232,0.0989
Ecuador Cuenca,5937233,0.0989
Ecuador Cuenca,5937234,0.0989
Ecuador Cuenca,5937235,0.0989
Ecuador Cuenca,5937236,0.0989
Ecuador Cuenca,5937237,0.0989
Ecuador Cuenca,5937238,0.0989
Ecuador Cuenca,5937239,0.0989
Ecuador Cuenca,5937240,0.0989
Ecuador Cuenca,5937244,0.0989
Ecuador Cuenca,5937245,0.0989
Ecuador Cuenca,5937246,0.0989
Ecuador Cuenca,5937247,0.0989
Ecuador Cuenca,5937248,0.0989
Ecuador Cuenca,5937249,0.0989
Ecuador Cuenca,5937290,0.0989
Ecuador Cuenca,5937403,0.0989
Ecuador Cuenca,5937404,0.0989
Ecuador Cuenca,5937408,0.0989
Ecuador Cuenca,5937409,0.0989
Ecuador Cuenca,59374000,0.0989
Ecuador Cuenca,59374004,0.0989
Ecuador Cuenca,59374008,0.0989
Ecuador Cuenca,59374012,0.0989
Ecuador Cuenca,59374016,0.0989
Ecuador Cuenca,59374020,0.0989
Ecuador Cuenca,59374024,0.0989
Ecuador Cuenca,59374025,0.0989
Ecuador Cuenca,59374050,0.0989
Ecuador Cuenca,59374051,0.0989
Ecuador Cuenca,59374052,0.0989
Ecuador Cuenca,59374053,0.0989
Ecuador Cuenca,59374054,0.0989
Ecuador Cuenca,59374056,0.0989
Ecuador Cuenca,59374058,0.0989
Ecuador Cuenca,59374060,0.0989
Ecuador Cuenca,59374064,0.0989
Ecuador Cuenca,59374068,0.0989
Ecuador Cuenca,59374069,0.0989
Ecuador Cuenca,59374073,0.0989
Ecuador Cuenca,59374074,0.0989
Ecuador Cuenca,59374075,0.0989
Ecuador Cuenca,59374076,0.0989
Ecuador Cuenca,59374077,0.0989
Ecuador Cuenca,59374078,0.0989
Ecuador Cuenca,59374079,0.0989
Ecuador Cuenca,59374100,0.0989
Ecuador Cuenca,59374101,0.0989
Ecuador Cuenca,59374102,0.0989
Ecuador Cuenca,59374103,0.0989
Ecuador Cuenca,59374104,0.0989
Ecuador Cuenca,59374105,0.0989
Ecuador Cuenca,59374173,0.0989
Ecuador Cuenca,59374175,0.0989
Ecuador Cuenca,59374177,0.0989
Ecuador Cuenca,59374179,0.0989
Ecuador Cuenca,59374181,0.0989
Ecuador Cuenca,59374183,0.0989
Ecuador Cuenca,59374185,0.0989
Ecuador Cuenca,59374187,0.0989
Ecuador Cuenca,59374189,0.0989
Ecuador Cuenca,59374191,0.0989
Ecuador Cuenca,59374193,0.0989
Ecuador Cuenca,59374195,0.0989
Ecuador Cuenca,59374197,0.0989
Ecuador Cuenca,59374199,0.0989
Ecuador Cuenca,59374203,0.0989
Ecuador Cuenca,59374205,0.0989
Ecuador Cuenca,59374207,0.0989
Ecuador Cuenca,59374209,0.0989
Ecuador Cuenca,59374213,0.0989
Ecuador Cuenca,59374214,0.0989
Ecuador Cuenca,59374215,0.0989
Ecuador Cuenca,593742000,0.0989
Ecuador Cuenca,593742001,0.0989
Ecuador Cuenca,593742002,0.0989
Ecuador Cuenca,593742003,0.0989
Ecuador Cuenca,593742004,0.0989
Ecuador Cuenca,593742110,0.0989
Ecuador Cuenca,593742111,0.0989
Ecuador Cuenca,593742112,0.0989
Ecuador Cuenca,593742113,0.0989
Ecuador Cuenca,593742114,0.0989
Ecuador Cuenca,593742115,0.0989
Ecuador Guyatel,5934,0.0989
Ecuador Mobile,5939,0.1715
Ecuador Mobile Alegro,593996,0.1668
Ecuador Mobile Alegro,5939820,0.1668
Ecuador Mobile Alegro,5939821,0.1668
Ecuador Mobile Alegro,5939822,0.1668
Ecuador Mobile Alegro,5939823,0.1668
Ecuador Mobile Alegro,5939824,0.1668
Ecuador Mobile Movistar,593984,0.1534
Ecuador Mobile Movistar,593987,0.1534
Ecuador Mobile Movistar,593995,0.1534
Ecuador Mobile Movistar,593998,0.1534
Ecuador Mobile Movistar,5939586,0.1534
Ecuador Mobile Movistar,5939587,0.1534
Ecuador Mobile Movistar,5939588,0.1534
Ecuador Mobile Movistar,5939589,0.1534
Ecuador Mobile Movistar,5939690,0.1534
Ecuador Mobile Movistar,5939790,0.1534
Ecuador Mobile Movistar,5939791,0.1534
Ecuador Mobile Movistar,5939792,0.1534
Ecuador Mobile Movistar,5939793,0.1534
Ecuador Mobile Movistar,5939830,0.1534
Ecuador Mobile Movistar,5939831,0.1534
Ecuador Mobile Movistar,5939832,0.1534
Ecuador Mobile Movistar,5939833,0.1534
Ecuador Mobile Movistar,5939834,0.1534
Ecuador Mobile Movistar,5939835,0.1534
Ecuador Mobile Movistar,5939837,0.1534
Ecuador Mobile Movistar,5939838,0.1534
Ecuador Mobile Movistar,5939839,0.1534
Ecuador Mobile Movistar,5939925,0.1534
Ecuador Mobile Movistar,5939926,0.1534
Ecuador Mobile Movistar,5939927,0.1534
Ecuador Mobile Movistar,5939928,0.1534
Ecuador Mobile Movistar,5939929,0.1534
Ecuador Mobile Movistar,5939990,0.1534
Ecuador Mobile Movistar,5939992,0.1534
Ecuador Mobile Movistar,5939997,0.1534
Ecuador Mobile Movistar,5939998,0.1534
Ecuador Mobile Movistar,5939999,0.1534
Ecuador Mobile Porta,593939,0.1715
Ecuador Mobile Porta,593959,0.1715
Ecuador Mobile Porta,593967,0.1715
Ecuador Mobile Porta,593980,0.1715
Ecuador Mobile Porta,593981,0.1715
Ecuador Mobile Porta,593985,0.1715
Ecuador Mobile Porta,593986,0.1715
Ecuador Mobile Porta,593988,0.1715
Ecuador Mobile Porta,593989,0.1715
Ecuador Mobile Porta,593990,0.1715
Ecuador Mobile Porta,593991,0.1715
Ecuador Mobile Porta,593993,0.1715
Ecuador Mobile Porta,593994,0.1715
Ecuador Mobile Porta,593997,0.1715
Ecuador Mobile Porta,5939680,0.1715
Ecuador Mobile Porta,5939681,0.1715
Ecuador Mobile Porta,5939682,0.1715
Ecuador Mobile Porta,5939683,0.1715
Ecuador Mobile Porta,5939684,0.1715
Ecuador Mobile Porta,5939685,0.1715
Ecuador Mobile Porta,5939686,0.1715
Ecuador Mobile Porta,5939687,0.1715
Ecuador Mobile Porta,5939688,0.1715
Ecuador Mobile Porta,5939689,0.1715
Ecuador Mobile Porta,5939691,0.1715
Ecuador Mobile Porta,5939692,0.1715
Ecuador Mobile Porta,5939693,0.1715
Ecuador Mobile Porta,5939694,0.1715
Ecuador Mobile Porta,5939695,0.1715
Ecuador Mobile Porta,5939696,0.1715
Ecuador Mobile Porta,5939697,0.1715
Ecuador Mobile Porta,5939698,0.1715
Ecuador Mobile Porta,5939699,0.1715
Ecuador Mobile Porta,5939794,0.1715
Ecuador Mobile Porta,5939795,0.1715
Ecuador Mobile Porta,5939796,0.1715
Ecuador Mobile Porta,5939797,0.1715
Ecuador Mobile Porta,5939798,0.1715
Ecuador Mobile Porta,5939799,0.1715
Ecuador Mobile Porta,5939825,0.1715
Ecuador Mobile Porta,5939826,0.1715
Ecuador Mobile Porta,5939827,0.1715
Ecuador Mobile Porta,5939828,0.1715
Ecuador Mobile Porta,5939829,0.1715
Ecuador Mobile Porta,5939836,0.1715
Ecuador Mobile Porta,5939920,0.1715
Ecuador Mobile Porta,5939921,0.1715
Ecuador Mobile Porta,5939922,0.1715
Ecuador Mobile Porta,5939923,0.1715
Ecuador Mobile Porta,5939924,0.1715
Ecuador Mobile Porta,5939991,0.1715
Ecuador Mobile Porta,5939993,0.1715
Ecuador Mobile Porta,5939994,0.1715
Ecuador Mobile Porta,5939995,0.1715
Ecuador Mobile Porta,5939996,0.1715
Ecuador Quito,5932,0.0989
Ecuador Setel,5932600,0.0916
Ecuador Setel,5932601,0.0916
Ecuador Setel,5932602,0.0916
Ecuador Setel,5932603,0.0916
Ecuador Setel,5932604,0.0916
Ecuador Setel,5934600,0.0916
Ecuador Setel,5934601,0.0916
Ecuador Setel,5934602,0.0916
Ecuador Setel,5934603,0.0916
Ecuador Setel,5934604,0.0916
Ecuador Setel,59326090,0.0916
Ecuador Setel,59326091,0.0916
Ecuador Setel,59326092,0.0916
Ecuador Setel,59326093,0.0916
Ecuador Setel,59326094,0.0916
Ecuador Setel,59326095,0.0916
Ecuador Setel,59336000,0.0916
Ecuador Setel,59336001,0.0916
Ecuador Setel,59336002,0.0916
Ecuador Setel,59336050,0.0916
Ecuador Setel,59336051,0.0916
Ecuador Setel,59336052,0.0916
Ecuador Setel,59356000,0.0916
Ecuador Setel,59356001,0.0916
Ecuador Setel,59356002,0.0916
Ecuador Setel,59356003,0.0916
Ecuador Setel,59356004,0.0916
Ecuador Setel,59356005,0.0916
Ecuador Setel,59356050,0.0916
Ecuador Setel,59356051,0.0916
Ecuador Setel,59356052,0.0916
Ecuador Setel,59356053,0.0916
Ecuador Setel,59356054,0.0916
Ecuador Setel,59356055,0.0916
Ecuador Setel,59366000,0.0916
Ecuador Setel,59366001,0.0916
Ecuador Setel,59366002,0.0916
Ecuador Setel,59376000,0.0916
Ecuador Setel,59376001,0.0916
Ecuador Setel,59376002,0.0916
Ecuador Setel,59376020,0.0916
Ecuador Setel,59376021,0.0916
Ecuador Setel,59376022,0.0916
Ecuador Setel,59376023,0.0916
Ecuador Setel,59376024,0.0916
Ecuador Setel,59376025,0.0916
Ecuador Setel,59376060,0.0916
Ecuador Setel,59376061,0.0916
Ecuador Setel,59376062,0.0916
Egypt,20,0.0703
Egypt Mobile,2016,0.0703
Egypt Mobile Etisalat,2011,0.06
Egypt Mobile Mobinil,2012,0.0949
Egypt Mobile Vodafone,2010,0.1047
El Salvador,503,0.1596
El Salvador Mobile,5037,0.1596
El Salvador Mobile,5038,0.1596
El Salvador Mobile,5039,0.1596
El Salvador Mobile,50338,0.1596
El Salvador Mobile,50339,0.1596
El Salvador Mobile Claro,503700,0.1596
El Salvador Mobile Claro,503701,0.1596
El Salvador Mobile Claro,503702,0.1596
El Salvador Mobile Claro,503703,0.1596
El Salvador Mobile Claro,503704,0.1596
El Salvador Mobile Claro,503705,0.1596
El Salvador Mobile Claro,503706,0.1596
El Salvador Mobile Claro,503708,0.1596
El Salvador Mobile Claro,503709,0.1596
El Salvador Mobile Claro,503760,0.1596
El Salvador Mobile Claro,503761,0.1596
El Salvador Mobile Claro,503762,0.1596
El Salvador Mobile Claro,503763,0.1596
El Salvador Mobile Claro,503764,0.1596
El Salvador Mobile Claro,503765,0.1596
El Salvador Mobile Claro,503766,0.1596
El Salvador Mobile Claro,503774,0.1596
El Salvador Mobile Claro,503775,0.1596
El Salvador Mobile Claro,503785,0.1596
El Salvador Mobile Claro,503786,0.1596
El Salvador Mobile Claro,503795,0.1596
El Salvador Mobile Claro,503796,0.1596
El Salvador Mobile Claro,5037687,0.1596
El Salvador Mobile Claro,5037688,0.1596
El Salvador Mobile Claro,5037689,0.1596
El Salvador Mobile Claro,5037690,0.1596
El Salvador Mobile Claro,5037805,0.1596
El Salvador Mobile Claro,5037806,0.1596
El Salvador Mobile Claro,5037807,0.1596
El Salvador Mobile Claro,5037808,0.1596
El Salvador Mobile Claro,5037809,0.1596
El Salvador Mobile Claro,5037840,0.1596
El Salvador Mobile Claro,5037841,0.1596
El Salvador Mobile Claro,5037842,0.1596
El Salvador Mobile Claro,5037843,0.1596
El Salvador Mobile Claro,5037844,0.1596
El Salvador Mobile Claro,5037985,0.1596
El Salvador Mobile Claro,5037986,0.1596
El Salvador Mobile Claro,5037987,0.1596
El Salvador Mobile Claro,5037988,0.1596
El Salvador Mobile Claro,5037989,0.1596
El Salvador Mobile Claro,50370700,0.1596
El Salvador Mobile Claro,50370703,0.1596
El Salvador Mobile Claro,50370704,0.1596
El Salvador Mobile Claro,50370705,0.1596
El Salvador Mobile Digicel,50373,0.1183
El Salvador Mobile Digicel,503620,0.1183
El Salvador Mobile Digicel,503740,0.1183
El Salvador Mobile Digicel,503741,0.1183
El Salvador Mobile Digicel,503742,0.1183
El Salvador Mobile Digicel,503743,0.1183
El Salvador Mobile Digicel,503744,0.1183
El Salvador Mobile Digicel,503746,0.1183
El Salvador Mobile Digicel,503776,0.1183
El Salvador Mobile Digicel,503777,0.1183
El Salvador Mobile Digicel,503797,0.1183
El Salvador Mobile Digicel,5037072,0.1183
El Salvador Mobile Digicel,5037695,0.1183
El Salvador Mobile Digicel,5037696,0.1183
El Salvador Mobile Digicel,5037697,0.1183
El Salvador Mobile Digicel,5037698,0.1183
El Salvador Mobile Digicel,5037801,0.1183
El Salvador Mobile Digicel,50370730,0.1183
El Salvador Mobile Digicel,50370731,0.1183
El Salvador Mobile Digicel,50370732,0.1183
El Salvador Mobile Digicel,50370733,0.1183
El Salvador Mobile Digicel,50370734,0.1183
El Salvador Mobile Digicel,50378020,0.1183
El Salvador Mobile Digicel,50378021,0.1183
El Salvador Mobile Digicel,50378022,0.1183
El Salvador Mobile Digicel,50378023,0.1183
El Salvador Mobile Digicel,50378024,0.1183
El Salvador Mobile Telefonica,50361,0.1596
El Salvador Mobile Telefonica,50371,0.1596
El Salvador Mobile Telefonica,503745,0.1596
El Salvador Mobile Telefonica,503770,0.1596
El Salvador Mobile Telefonica,503771,0.1596
El Salvador Mobile Telefonica,503781,0.1596
El Salvador Mobile Telefonica,503782,0.1596
El Salvador Mobile Telefonica,503783,0.1596
El Salvador Mobile Telefonica,503799,0.1596
El Salvador Mobile Telefonica,5037691,0.1596
El Salvador Mobile Telefonica,5037692,0.1596
El Salvador Mobile Telefonica,5037693,0.1596
El Salvador Mobile Telefonica,5037694,0.1596
El Salvador Mobile Telefonica,5037699,0.1596
El Salvador Mobile Telefonica,5037780,0.1596
El Salvador Mobile Telefonica,5037781,0.1596
El Salvador Mobile Telefonica,5037782,0.1596
El Salvador Mobile Telefonica,5037783,0.1596
El Salvador Mobile Telefonica,5037784,0.1596
El Salvador Mobile Telefonica,5037790,0.1596
El Salvador Mobile Telefonica,5037791,0.1596
El Salvador Mobile Telefonica,5037792,0.1596
El Salvador Mobile Telefonica,5037793,0.1596
El Salvador Mobile Telefonica,5037794,0.1596
El Salvador Mobile Telefonica,5037800,0.1596
El Salvador Mobile Telefonica,5037845,0.1596
El Salvador Mobile Telefonica,5037846,0.1596
El Salvador Mobile Telefonica,5037847,0.1596
El Salvador Mobile Telefonica,5037848,0.1596
El Salvador Mobile Telefonica,5037849,0.1596
El Salvador Mobile Telefonica,50325916,0.1596
El Salvador Mobile Telefonica,50328902,0.1596
El Salvador Mobile Telefonica,50376865,0.1596
El Salvador Mobile Telefonica,50376866,0.1596
El Salvador Mobile Telefonica,50376867,0.1596
El Salvador Mobile Telefonica,50376868,0.1596
El Salvador Mobile Telefonica,50376869,0.1596
El Salvador Mobile Telemovil,50372,0.1163
El Salvador Mobile Telemovil,50375,0.1163
El Salvador Mobile Telemovil,503600,0.1163
El Salvador Mobile Telemovil,503747,0.1163
El Salvador Mobile Telemovil,503748,0.1163
El Salvador Mobile Telemovil,503749,0.1163
El Salvador Mobile Telemovil,503767,0.1163
El Salvador Mobile Telemovil,503772,0.1163
El Salvador Mobile Telemovil,503773,0.1163
El Salvador Mobile Telemovil,503787,0.1163
El Salvador Mobile Telemovil,503788,0.1163
El Salvador Mobile Telemovil,503789,0.1163
El Salvador Mobile Telemovil,503790,0.1163
El Salvador Mobile Telemovil,503791,0.1163
El Salvador Mobile Telemovil,503792,0.1163
El Salvador Mobile Telemovil,503793,0.1163
El Salvador Mobile Telemovil,503794,0.1163
El Salvador Mobile Telemovil,5037680,0.1163
El Salvador Mobile Telemovil,5037681,0.1163
El Salvador Mobile Telemovil,5037682,0.1163
El Salvador Mobile Telemovil,5037683,0.1163
El Salvador Mobile Telemovil,5037684,0.1163
El Salvador Mobile Telemovil,5037685,0.1163
El Salvador Mobile Telemovil,5037785,0.1163
El Salvador Mobile Telemovil,5037786,0.1163
El Salvador Mobile Telemovil,5037787,0.1163
El Salvador Mobile Telemovil,5037788,0.1163
El Salvador Mobile Telemovil,5037789,0.1163
El Salvador Mobile Telemovil,5037795,0.1163
El Salvador Mobile Telemovil,5037796,0.1163
El Salvador Mobile Telemovil,5037797,0.1163
El Salvador Mobile Telemovil,5037798,0.1163
El Salvador Mobile Telemovil,5037799,0.1163
El Salvador Mobile Telemovil,50370701,0.1163
El Salvador Mobile Telemovil,50370706,0.1163
El Salvador Mobile Telemovil,50370709,0.1163
El Salvador Mobile Telemovil,50370714,0.1163
El Salvador Mobile Telemovil,50370715,0.1163
El Salvador Mobile Telemovil,50370719,0.1163
El Salvador Mobile Telemovil,50376860,0.1163
El Salvador Mobile Telemovil,50376861,0.1163
El Salvador Mobile Telemovil,50376862,0.1163
El Salvador Mobile Telemovil,50376863,0.1163
El Salvador Mobile Telemovil,50376864,0.1163
Equatorial Guinea ,240,0.1749
Equatorial Guinea Mobile,2402,0.1749
Equatorial Guinea Mobile,2405,0.1749
Equatorial Guinea Mobile,2406,0.1749
Equatorial Guinea Mobile,2407,0.1749
Equatorial Guinea Mobile Greencom,24035,0.2663
Equatorial Guinea Mobile Greencom,24055,0.2663
Equatorial Guinea Mobile Orange,24033,0.1607
Equatorial Guinea Mobile Orange,240222,0.1607
Eritrea,291,0.1889
Eritrea Mobile,2917,0.1923
Estonia,372,0.0164
Estonia fixed Top Connect,37270,0.4111
Estonia Mobile,3725,0.2623
Estonia Mobile,37281,0.2623
Estonia Mobile,37282,0.2623
Estonia Mobile EMT,37250,0.2623
Estonia Mobile EMT,37251,0.2623
Estonia Mobile EMT,37252,0.2623
Estonia Mobile EMT,372530,0.2623
Estonia Mobile EMT,372534,0.2623
Estonia Mobile EMT,372535,0.2623
Estonia Mobile EMT,372537,0.2623
Estonia Mobile EMT,372538,0.2623
Estonia Mobile EMT,372539,0.2623
Estonia Mobile EMT,372585,0.2623
Estonia Mobile EMT,372586,0.2623
Estonia Mobile EMT,372587,0.2623
Estonia Mobile EMT,372590,0.2623
Estonia Mobile EMT,3725323,0.2623
Estonia Mobile EMT,3725324,0.2623
Estonia Mobile EMT,3725330,0.2623
Estonia Mobile EMT,3725331,0.2623
Estonia Mobile EMT,3725332,0.2623
Estonia Mobile EMT,3725360,0.2623
Estonia Mobile EMT,3725361,0.2623
Estonia Mobile EMT,3725362,0.2623
Estonia Mobile EMT,3725363,0.2623
Estonia Mobile EMT,3725364,0.2623
Estonia Mobile EMT,3725365,0.2623
Estonia Mobile EMT,3725366,0.2623
Estonia Mobile EMT,3725367,0.2623
Estonia Mobile EMT,3725740,0.2623
Estonia Mobile EMT,3725741,0.2623
Estonia Mobile EMT,3725742,0.2623
Estonia Mobile EMT,3725743,0.2623
Estonia Mobile EMT,3725744,0.2623
Estonia Mobile EMT,3725780,0.2623
Estonia Mobile EMT,3725781,0.2623
Estonia Mobile EMT,3725782,0.2623
Estonia Mobile EMT,3725783,0.2623
Estonia Mobile EMT,3725784,0.2623
Estonia Mobile EMT,3725785,0.2623
Estonia Mobile EMT,3725786,0.2623
Estonia Mobile EMT,3725787,0.2623
Estonia Mobile EMT,3725910,0.2623
Estonia Mobile EMT,3725911,0.2623
Estonia Mobile EMT,3725915,0.2623
Estonia Mobile EMT,3725916,0.2623
Estonia Mobile EMT,3725917,0.2623
Estonia Mobile EMT,3725918,0.2623
Estonia Mobile EMT,3725919,0.2623
Estonia Mobile Radiolinja,37256,0.2623
Estonia Mobile Radiolinja,3725456,0.2623
Estonia Mobile Radiolinja,3725457,0.2623
Estonia Mobile Radiolinja,3725458,0.2623
Estonia Mobile Radiolinja,3725459,0.2623
Estonia Mobile Radiolinja,3725461,0.2623
Estonia Mobile Radiolinja,3725462,0.2623
Estonia Mobile Radiolinja,3725891,0.2623
Estonia Mobile Radiolinja,3725892,0.2623
Estonia Mobile Radiolinja,3725893,0.2623
Estonia Mobile Radiolinja,3725894,0.2623
Estonia Mobile Radiolinja,3725897,0.2623
Estonia Mobile Tele2,37255,0.0162
Estonia Mobile Tele2,372580,0.0162
Estonia Mobile Tele2,372581,0.0162
Estonia Mobile Tele2,372582,0.0162
Estonia Mobile Tele2,372583,0.0162
Estonia Mobile Tele2,372584,0.0162
Estonia Special Services,37240,0.4111
Ethiopia,251,0.1948
Ethiopia Addis Abeba,25111,0.1948
Ethiopia Mobile,2519,0.1948
Ethiopia Mobile,2512289,0.1948
Ethiopia Mobile,2512589,0.1948
Ethiopia Mobile,2512689,0.1948
Ethiopia Mobile,2513389,0.1948
Ethiopia Mobile,2513489,0.1948
Ethiopia Mobile,2514689,0.1948
Ethiopia Mobile,2514789,0.1948
Ethiopia Mobile,2515789,0.1948
Ethiopia Mobile,2515889,0.1948
Ethiopia Mobile Addis Abeba,251910,0.1948
Ethiopia Mobile Addis Abeba,251911,0.1948
Ethiopia Mobile Addis Abeba,251912,0.1948
Ethiopia Mobile Addis Abeba,251913,0.1948
Ethiopia Mobile Addis Abeba,251920,0.1948
Ethiopia Mobile Addis Abeba,251921,0.1948
Ethiopia Mobile Addis Abeba,251922,0.1948
Ethiopia Mobile Addis Abeba,251923,0.1948
Ethiopia Mobile Addis Abeba,251929,0.1948
Ethiopia Mobile Addis Abeba,251930,0.1948
Ethiopia Mobile Addis Abeba,251931,0.1948
Ethiopia Mobile Addis Abeba,251932,0.1948
Ethiopia Mobile Addis Abeba,251933,0.1948
Ethiopia Mobile Addis Abeba,251934,0.1948
Ethiopia Mobile Addis Abeba,251935,0.1948
Ethiopia Mobile Addis Abeba,2511189,0.1948
Ethiopia Mobile Addis Abeba,2519580,0.1948
Ethiopia Mobile Addis Abeba,2519581,0.1948
Ethiopia Mobile Addis Abeba,2519582,0.1948
Ethiopia Mobile Addis Abeba,2519583,0.1948
Falkland Islands,500,1.3566
Faroe Islands,298,0.1622
Fiji,679,0.1285
Finland,358,0.0338
Finland Corporate,35810,0.0403
Finland Corporate,35820,0.0403
Finland Corporate,35829,0.0403
Finland Corporate,35830,0.0403
Finland Corporate,35860,0.0403
Finland Corporate,35880,0.0403
Finland Helsinki,3589,0.0342
Finland Helsinki,35819,0.0342
Finland Mobile,3584,0.0306
Finland Mobile Elisa,35846,0.0329
Finland Mobile Elisa,35850,0.0329
Finland Mobile Elisa,358432,0.0329
Finland Mobile Elisa,358451,0.0329
Finland Mobile Elisa,358452,0.0329
Finland Mobile Elisa,358453,0.0329
Finland Mobile Elisa,358456,0.0329
Finland Mobile Sonera,35840,0.0306
Finland Mobile Sonera,35842,0.0306
Finland Mobile Sonera,358450,0.0306
Finland Mobile Sonera,3584559,0.0306
Finland Mobile TDC,358436,0.0338
Finland Mobile TDC,358438,0.0338
Finland Mobile TDC,358556,0.0338
Finland PRS,3587,0.0448
France,33,0.0041
France Mobile,336,0.0197
France Mobile,337,0.0197
France Mobile Bouygues,3366,0.0197
France Mobile Bouygues,3376,0.0197
France Mobile Bouygues,33650,0.0197
France Mobile Bouygues,33653,0.0197
France Mobile Bouygues,33658,0.0197
France Mobile Bouygues,33659,0.0197
France Mobile Bouygues,33695,0.0197
France Mobile Bouygues,33698,0.0197
France Mobile Bouygues,33699,0.0197
France Mobile Bouygues,336003,0.0197
France Mobile Bouygues,336009,0.0197
France Mobile Bouygues,336444,0.0197
